Item_Id,Goods_category,Retailing_price_(YUAN),Commission_rate,Sales_volume,Sales_amount,Conversion_rate,Short_video,Live_streaming,Name,Host_category,Good_category_new
17197,Jewelry Accessories,1998,5.00%,249,497502,46.20%,0,1,Cao Ying,C,jewelry and watches
17198,Jewelry Accessories,1998,5.00%,249,497499,69.36%,0,1,Cao Ying,C,jewelry and watches
17199,Beauty skin care,190,1.00%,2521,479037,397.63%,0,1,Cao Ying,C,beauty
17200,Beauty skin care,199,1.00%,2378,473222,5.77%,0,1,Cao Ying,C,beauty
17201,Beauty skin care,399,1.00%,1183,472017,7.18%,0,2,Cao Ying,C,beauty
17202,Jewelry Accessories,3998,5.00%,117,467766,5.05%,0,1,Cao Ying,C,jewelry and watches
17203,Jewelry Accessories,398.98,5.00%,1142,455832,5.72%,0,2,Cao Ying,C,jewelry and watches
17204,Jewelry Accessories,998.99,10.00%,456,455541,15.27%,0,1,Cao Ying,C,jewelry and watches
17205,Beauty skin care,168.93,1.00%,2635,445131,23.38%,0,1,Cao Ying,C,beauty
17206,Beauty skin care,480,10.00%,922,442860,5.15%,0,2,Cao Ying,C,beauty
17207,Beauty skin care,78.98,1.00%,5607,442848,25.40%,0,1,Cao Ying,C,beauty
17208,Jewelry Accessories,398,5.00%,1106,440138,2.53%,0,3,Cao Ying,C,jewelry and watches
17209,Beauty skin care,147.97,1.00%,2959,437909,9.26%,0,3,Cao Ying,C,beauty
17210,Jewelry Accessories,3665.97,5.00%,118,432587,6.46%,0,2,Cao Ying,C,jewelry and watches
17211,Jewelry Accessories,997.97,5.00%,433,432121,6.83%,0,1,Cao Ying,C,jewelry and watches
17212,Jewelry Accessories,1887.98,5.00%,228,430461,4.58%,0,2,Cao Ying,C,jewelry and watches
17213,Beauty skin care,89,3.00%,4753,423017,32.52%,0,1,Cao Ying,C,beauty
17214,Beauty skin care,188,1.00%,2230,419240,8.81%,0,1,Cao Ying,C,beauty
17215,Beauty skin care,789,1.00%,524,413436,9.18%,0,1,Cao Ying,C,beauty
17216,Beauty skin care,69.9,1.00%,5903,412630,17.88%,0,4,Cao Ying,C,beauty
17217,Beauty skin care,129,1.00%,3179,410126,16.57%,0,2,Cao Ying,C,beauty
17218,Beauty skin care,219,1.00%,1854,406066,11.50%,0,2,Cao Ying,C,beauty
17219,Beauty skin care,86.98,1.00%,4667,405997,12.81%,0,3,Cao Ying,C,beauty
17220,Jewelry Accessories,1998,5.00%,203,405188,1.74%,0,3,Cao Ying,C,jewelry and watches
17221,Beauty skin care,199,10.00%,2034,404773,17.27%,0,1,Cao Ying,C,beauty
17222,Beauty skin care,37.6,1.00%,10502,394875,44.27%,0,1,Cao Ying,C,beauty
17223,Daily provisions,99,1.00%,3980,394020,32.45%,0,2,Cao Ying,C,household
17224,Jewelry Accessories,1680,5.00%,225,377993,5.17%,0,1,Cao Ying,C,jewelry and watches
17225,Beauty skin care,99,10.00%,3805,376668,6.00%,0,2,Cao Ying,C,beauty
17226,Beauty skin care,238,1.00%,1567,372946,14.14%,0,1,Cao Ying,C,beauty
17227,Jewelry Accessories,1488,5.00%,246,367009,1.73%,0,2,Cao Ying,C,jewelry and watches
17228,Jewelry Accessories,398,5.00%,900,358153,3.19%,0,2,Cao Ying,C,jewelry and watches
17229,Jewelry Accessories,2666,5.00%,134,357244,1.99%,0,2,Cao Ying,C,jewelry and watches
17230,Beauty skin care,99,25.00%,3542,350643,5.73%,0,8,Cao Ying,C,beauty
17231,Beauty skin care,149,1.00%,2326,346574,7.29%,0,1,Cao Ying,C,beauty
17232,Jewelry Accessories,2888,5.00%,120,346560,2.31%,0,2,Cao Ying,C,jewelry and watches
17233,Beauty skin care,175,12.00%,1978,346150,47.17%,0,1,Cao Ying,C,beauty
17234,Jewelry Accessories,1887.81,5.00%,182,343604,1.74%,0,3,Cao Ying,C,jewelry and watches
17235,Jewelry Accessories,1888,1.00%,179,337952,1.61%,0,1,Cao Ying,C,jewelry and watches
17236,Beauty skin care,679,1.00%,495,336105,1.89%,0,1,Cao Ying,C,beauty
17237,Jewelry Accessories,399,1.00%,828,330372,12.88%,0,1,Cao Ying,C,jewelry and watches
17238,Jewelry Accessories,2980,1.00%,111,330219,1.60%,0,1,Cao Ying,C,jewelry and watches
17239,Jewelry Accessories,3666,5.00%,90,329940,7.46%,0,1,Cao Ying,C,jewelry and watches
17240,Beauty skin care,128.97,1.00%,2553,329314,9.97%,0,3,Cao Ying,C,beauty
17241,Beauty skin care,138,1.00%,2325,320850,11.41%,0,1,Cao Ying,C,beauty
17242,Beauty skin care,759,1.00%,421,319539,11.44%,0,1,Cao Ying,C,beauty
17243,Beauty skin care,9.9,1.00%,32087,317663,28.76%,0,2,Cao Ying,C,beauty
17244,Beauty skin care,759,1.00%,418,317262,4.20%,0,1,Cao Ying,C,beauty
17245,Beauty skin care,299,1.00%,1057,315972,7.96%,0,2,Cao Ying,C,beauty
17246,Beauty skin care,156,1.00%,2021,315157,15.03%,0,2,Cao Ying,C,beauty
17247,Jewelry Accessories,1665.97,5.00%,189,314870,1.90%,0,1,Cao Ying,C,jewelry and watches
17248,Medical care,109,1.00%,2881,314069,23.98%,0,1,Cao Ying,C,beauty
17249,Beauty skin care,139.88,1.00%,2230,311934,33.60%,0,1,Cao Ying,C,beauty
17250,Jewelry Accessories,77.96,1.00%,3964,309037,25.98%,0,1,Cao Ying,C,jewelry and watches
17251,Beauty skin care,37.6,1.00%,8139,306026,26.84%,0,1,Cao Ying,C,beauty
17252,Beauty skin care,540,1.00%,566,305744,10.19%,0,1,Cao Ying,C,beauty
17253,Jewelry Accessories,1288,5.00%,236,303968,3.74%,0,1,Cao Ying,C,jewelry and watches
17254,Jewelry Accessories,378,5.00%,788,303411,4.60%,0,2,Cao Ying,C,jewelry and watches
17255,Beauty skin care,89,1.00%,3391,301799,20.60%,0,1,Cao Ying,C,beauty
17256,Jewelry Accessories,1398,1.00%,214,299172,2.08%,0,2,Cao Ying,C,jewelry and watches
17257,Beauty skin care,159.9,1.00%,1868,298693,44.74%,0,1,Cao Ying,C,beauty
17258,Jewelry Accessories,317.98,1.00%,935,297320,61.03%,0,1,Cao Ying,C,jewelry and watches
17259,Jewelry Accessories,987.96,5.00%,298,294415,7.48%,0,1,Cao Ying,C,jewelry and watches
17260,Beauty skin care,269,1.00%,1094,294286,10.91%,0,2,Cao Ying,C,beauty
17261,Jewelry Accessories,1666,5.00%,176,293211,2.01%,0,3,Cao Ying,C,jewelry and watches
17262,Beauty skin care,79,10.00%,3708,292887,7.41%,0,2,Cao Ying,C,beauty
17263,Jewelry Accessories,3998,5.00%,73,291844,1.67%,0,2,Cao Ying,C,jewelry and watches
17264,Beauty skin care,99,10.00%,2946,291608,10.12%,0,2,Cao Ying,C,beauty
17265,Jewelry Accessories,1666,5.00%,175,291548,2.85%,0,2,Cao Ying,C,jewelry and watches
17266,Jewelry Accessories,2580,5.00%,113,290380,2.41%,0,1,Cao Ying,C,jewelry and watches
17267,Beauty skin care,326,1.00%,882,287376,6.67%,0,1,Cao Ying,C,beauty
17268,3C digital products,95,0.00%,3004,285390,87.15%,0,1,Cao Ying,C,digital
17269,Jewelry Accessories,3888,5.00%,73,283824,1.11%,0,2,Cao Ying,C,jewelry and watches
17270,Beauty skin care,779,1.00%,364,283556,2.59%,0,1,Cao Ying,C,beauty
17271,3C digital products,95,0.00%,2938,279110,75.10%,0,2,Cao Ying,C,digital
17272,Beauty skin care,199,10.00%,1401,278773,5.31%,0,2,Cao Ying,C,beauty
17273,Jewelry Accessories,97.99,5.00%,2816,275966,19.89%,0,2,Cao Ying,C,jewelry and watches
17274,Jewelry Accessories,167.97,1.00%,1635,274649,5.18%,0,2,Cao Ying,C,jewelry and watches
17275,Jewelry Accessories,3468,1.00%,79,273972,1.06%,0,1,Cao Ying,C,jewelry and watches
17276,Food and beverage,4699,1.00%,58,272502,9.24%,0,1,Cao Ying,C,food
17277,Beauty skin care,499,1.00%,546,272454,4.57%,0,1,Cao Ying,C,beauty
17278,Beauty skin care,69.87,1.00%,3878,270999,7.80%,0,3,Cao Ying,C,beauty
17279,Beauty skin care,188.98,1.00%,1431,270439,3.46%,0,1,Cao Ying,C,beauty
17280,Beauty skin care,99,1.00%,2729,270199,9.29%,0,1,Cao Ying,C,beauty
17281,Beauty skin care,398.91,1.00%,677,270067,21.66%,0,1,Cao Ying,C,beauty
17282,Beauty skin care,159,10.00%,1678,266817,7.21%,0,2,Cao Ying,C,beauty
17283,Beauty skin care,449,1.00%,586,263114,1.41%,0,1,Cao Ying,C,beauty
17284,Jewelry Accessories,1588,5.00%,164,260430,3.05%,0,2,Cao Ying,C,jewelry and watches
17285,Daily provisions,39.8,5.00%,6482,257983,53.26%,0,2,Cao Ying,C,household
17286,Daily provisions,39,5.00%,6601,257439,23.91%,0,1,Cao Ying,C,household
17287,Jewelry Accessories,3888,5.00%,65,253941,2.45%,0,2,Cao Ying,C,jewelry and watches
17288,Beauty skin care,69.9,1.00%,3605,251989,14.77%,0,2,Cao Ying,C,beauty
17289,Jewelry Accessories,999,5.00%,251,250744,5.25%,0,1,Cao Ying,C,jewelry and watches
17290,Beauty skin care,759,1.00%,329,249711,8.50%,0,1,Cao Ying,C,beauty
17291,Jewelry Accessories,998,5.00%,248,247501,4.67%,0,2,Cao Ying,C,jewelry and watches
17292,Jewelry Accessories,3332.91,5.00%,74,246637,1.04%,0,2,Cao Ying,C,jewelry and watches
17293,Food and beverage,99.9,1.00%,2455,245254,18.65%,0,2,Cao Ying,C,food
17294,Jewelry Accessories,7888,5.00%,31,244528,0.61%,0,2,Cao Ying,C,jewelry and watches
17295,Jewelry Accessories,998,5.00%,245,244488,2.55%,0,3,Cao Ying,C,jewelry and watches
17296,Jewelry Accessories,197.99,1.00%,1234,244329,18.06%,0,2,Cao Ying,C,jewelry and watches
17297,Jewelry Accessories,532.96,5.00%,456,243033,6.95%,0,1,Cao Ying,C,jewelry and watches
17298,Shoe bag,269,20.00%,900,242100,10.86%,0,1,Cao Ying,C,clothing
17299,Jewelry Accessories,1998,5.00%,120,240462,4.12%,0,1,Cao Ying,C,jewelry and watches
17300,Beauty skin care,287.99,20.00%,820,236158,5.04%,0,1,Cao Ying,C,beauty
17301,Beauty skin care,319,1.00%,725,231275,14.38%,0,1,Cao Ying,C,beauty
17302,Beauty skin care,37.6,1.00%,6036,226957,21.53%,0,2,Cao Ying,C,beauty
17303,Beauty skin care,238,1.00%,944,224672,15.38%,0,1,Cao Ying,C,beauty
17304,Beauty skin care,299,1.00%,733,219167,9.57%,0,1,Cao Ying,C,beauty
17305,Jewelry Accessories,1888,5.00%,115,217120,1.31%,0,2,Cao Ying,C,jewelry and watches
17306,Jewelry Accessories,67.91,1.00%,3174,215656,12.88%,0,2,Cao Ying,C,jewelry and watches
17307,Jewelry Accessories,287.96,1.00%,747,215113,6.96%,0,1,Cao Ying,C,jewelry and watches
17308,Jewelry Accessories,887.91,1.00%,242,214875,24200.00%,0,1,Cao Ying,C,jewelry and watches
17309,Beauty skin care,308.84,1.00%,692,213718,2.60%,0,1,Cao Ying,C,beauty
17310,Jewelry Accessories,1280,1.00%,164,209920,2.22%,0,1,Cao Ying,C,jewelry and watches
17311,Beauty skin care,29,5.00%,7226,209554,28.09%,0,1,Cao Ying,C,beauty
17312,Beauty skin care,39.9,1.00%,5038,201005,19.84%,0,1,Cao Ying,C,beauty
17313,Jewelry Accessories,1288,5.00%,155,199639,5.89%,0,2,Cao Ying,C,jewelry and watches
17314,Beauty skin care,89,1.00%,2218,197360,44.52%,0,3,Cao Ying,C,beauty
17315,Jewelry Accessories,2979.92,10.00%,66,196675,2.54%,0,1,Cao Ying,C,jewelry and watches
17316,Beauty skin care,199,10.00%,982,195381,16.25%,0,1,Cao Ying,C,beauty
17317,Beauty skin care,328,1.00%,594,194783,5.96%,0,2,Cao Ying,C,beauty
17318,Beauty skin care,219,1.00%,886,193926,6.04%,0,2,Cao Ying,C,beauty
17319,Jewelry Accessories,997.87,5.00%,194,193588,4.52%,0,1,Cao Ying,C,jewelry and watches
17320,Jewelry Accessories,1888,5.00%,102,192572,7.71%,0,1,Cao Ying,C,jewelry and watches
17321,Beauty skin care,759,1.00%,252,191268,5.90%,0,1,Cao Ying,C,beauty
17322,Daily provisions,39,1.00%,4887,190593,17.40%,0,2,Cao Ying,C,household
17323,Jewelry Accessories,2187.96,5.00%,87,190353,3.51%,0,1,Cao Ying,C,jewelry and watches
17324,Beauty skin care,629,1.00%,300,188700,3.70%,0,1,Cao Ying,C,beauty
17325,Jewelry Accessories,487.97,5.00%,382,186413,2.36%,0,3,Cao Ying,C,jewelry and watches
17326,Beauty skin care,299,1.00%,620,185380,12.21%,0,1,Cao Ying,C,beauty
17327,Beauty skin care,319,1.00%,580,185020,7.73%,0,1,Cao Ying,C,beauty
17328,Fresh fruits and vegetables,148,10.00%,1250,185000,14.57%,0,2,Cao Ying,C,food
17329,Clocks and watches accessories,199,20.00%,926,184274,7.39%,0,1,Cao Ying,C,jewelry and watches
17330,Jewelry Accessories,38.95,1.00%,4716,183786,12.82%,0,2,Cao Ying,C,jewelry and watches
17331,Beauty skin care,499,1.00%,367,183095,4.84%,0,1,Cao Ying,C,beauty
17332,Jewelry Accessories,1998,5.00%,91,181716,2.14%,0,2,Cao Ying,C,jewelry and watches
17333,Beauty skin care,149,1.00%,1213,180767,8.79%,0,1,Cao Ying,C,beauty
17334,Jewelry Accessories,1333,5.00%,134,179064,10.39%,0,1,Cao Ying,C,jewelry and watches
17335,Beauty skin care,65,5.00%,2754,179010,16.18%,0,2,Cao Ying,C,beauty
17336,Jewelry Accessories,77.96,1.00%,2288,178389,10.84%,0,1,Cao Ying,C,jewelry and watches
17337,Kitchen and bath appliance,59.9,15.00%,2967,177715,23.52%,0,2,Cao Ying,C,household
17338,Beauty skin care,89,1.00%,1990,177110,23.70%,0,1,Cao Ying,C,beauty
17339,Beauty skin care,239,1.00%,740,176860,9.31%,0,1,Cao Ying,C,beauty
17340,Daily provisions,42.5,1.00%,4042,175853,14.99%,0,2,Cao Ying,C,household
17341,Beauty skin care,1488,1.00%,117,174068,1.21%,0,1,Cao Ying,C,beauty
17342,Kitchen and bath appliance,199,1.00%,873,173685,11.64%,0,2,Cao Ying,C,household
17343,Jewelry Accessories,299,1.00%,577,172523,15.30%,0,1,Cao Ying,C,jewelry and watches
17344,Food and beverage,9.82,20.00%,17318,170716,0.87%,0,7,Cao Ying,C,food
17345,Jewelry Accessories,217.99,1.00%,779,169819,46.09%,0,1,Cao Ying,C,jewelry and watches
17346,Shoe bag,29.9,1.00%,5624,168157,17.44%,0,2,Cao Ying,C,clothing
17347,Jewelry Accessories,1280,1.00%,131,167938,3.09%,0,1,Cao Ying,C,jewelry and watches
17348,Beauty skin care,179,20.00%,937,167794,9.91%,0,1,Cao Ying,C,beauty
17349,Food and beverage,4899,1.00%,34,166566,0.56%,0,1,Cao Ying,C,food
17350,Jewelry Accessories,15000,5.00%,11,165000,0.31%,0,1,Cao Ying,C,jewelry and watches
17351,Jewelry Accessories,1498.94,5.00%,110,164884,2.63%,0,1,Cao Ying,C,jewelry and watches
17352,Beauty skin care,129,1.00%,1270,163858,16.97%,0,1,Cao Ying,C,beauty
17353,Jewelry Accessories,398,5.00%,410,163122,5.23%,0,1,Cao Ying,C,jewelry and watches
17354,Food and beverage,59.86,10.00%,2700,161625,18.95%,0,1,Cao Ying,C,food
17355,Jewelry Accessories,87.95,1.00%,1828,160786,9.12%,0,2,Cao Ying,C,jewelry and watches
17356,Jewelry Accessories,1888,5.00%,85,160480,4.78%,0,2,Cao Ying,C,jewelry and watches
17357,Jewelry Accessories,187.96,5.00%,850,159779,3.21%,0,2,Cao Ying,C,jewelry and watches
17358,Jewelry Accessories,398,5.00%,401,159690,1.54%,0,3,Cao Ying,C,jewelry and watches
17359,Jewelry Accessories,198.91,5.00%,799,159080,3.93%,0,2,Cao Ying,C,jewelry and watches
17360,Jewelry Accessories,197.94,5.00%,801,158564,2.44%,0,2,Cao Ying,C,jewelry and watches
17361,Jewelry Accessories,58.89,10.00%,2673,157537,10.71%,0,2,Cao Ying,C,jewelry and watches
17362,Beauty skin care,199,10.00%,791,157479,11.87%,0,1,Cao Ying,C,beauty
17363,Beauty skin care,89,1.00%,1754,156106,46.16%,0,1,Cao Ying,C,beauty
17364,Jewelry Accessories,297.98,5.00%,521,155250,14.11%,0,1,Cao Ying,C,jewelry and watches
17365,Beauty skin care,198,1.00%,779,154231,24.83%,0,1,Cao Ying,C,beauty
17366,Jewelry Accessories,997.94,5.00%,153,152685,2.51%,0,1,Cao Ying,C,jewelry and watches
17367,Beauty skin care,189,1.00%,802,151578,8.79%,0,1,Cao Ying,C,beauty
17368,Jewelry Accessories,1580,5.00%,95,150100,6.64%,0,1,Cao Ying,C,jewelry and watches
17369,Jewelry Accessories,333,5.00%,447,148849,10.29%,0,1,Cao Ying,C,jewelry and watches
17370,Jewelry Accessories,688,5.00%,212,145854,7.66%,0,2,Cao Ying,C,jewelry and watches
17371,Beauty skin care,219,1.00%,666,145854,11.27%,0,1,Cao Ying,C,beauty
17372,Jewelry Accessories,78,1.00%,1858,144924,14.31%,0,1,Cao Ying,C,jewelry and watches
17373,Beauty skin care,699,1.00%,207,144688,3.67%,0,1,Cao Ying,C,beauty
17374,Jewelry Accessories,3333,5.00%,43,143319,1.38%,0,1,Cao Ying,C,jewelry and watches
17375,Shoe bag,199,15.00%,716,142407,6.89%,0,1,Cao Ying,C,clothing
17376,Beauty skin care,199,1.00%,712,141688,16.25%,0,1,Cao Ying,C,beauty
17377,Beauty skin care,159,20.00%,879,139761,11.54%,0,1,Cao Ying,C,beauty
17378,Jewelry Accessories,87.96,1.00%,1582,139166,8.17%,0,2,Cao Ying,C,jewelry and watches
17379,Jewelry Accessories,298,5.00%,466,138845,11.72%,0,2,Cao Ying,C,jewelry and watches
17380,Beauty skin care,135,1.00%,1028,138780,5.00%,0,1,Cao Ying,C,beauty
17381,Food and beverage,4599,1.00%,30,137970,1.69%,0,1,Cao Ying,C,food
17382,Beauty skin care,129,1.00%,1065,137385,4.93%,0,1,Cao Ying,C,beauty
17383,Beauty skin care,78.99,1.00%,1724,136187,26.31%,0,1,Cao Ying,C,beauty
17384,Jewelry Accessories,167.92,1.00%,801,134505,7.26%,0,1,Cao Ying,C,jewelry and watches
17385,Beauty skin care,399,1.00%,334,133266,9.26%,0,1,Cao Ying,C,beauty
17386,Jewelry Accessories,98.92,5.00%,1341,132705,6.48%,0,2,Cao Ying,C,jewelry and watches
17387,Household textile,57.99,1.00%,2242,130018,20.06%,0,1,Cao Ying,C,household
17388,Jewelry Accessories,88,5.00%,1475,129785,6.67%,0,3,Cao Ying,C,jewelry and watches
17389,Jewelry Accessories,1365.96,1.00%,94,128401,2.05%,0,1,Cao Ying,C,jewelry and watches
17390,Beauty skin care,238,1.00%,539,128282,21.89%,0,1,Cao Ying,C,beauty
17391,Jewelry Accessories,2788,1.00%,46,128248,0.98%,0,1,Cao Ying,C,jewelry and watches
17392,Beauty skin care,319,1.00%,401,127919,27.17%,0,1,Cao Ying,C,beauty
17393,Jewelry Accessories,498,5.00%,255,126978,3.32%,0,2,Cao Ying,C,jewelry and watches
17394,Dress and underwear,29.9,12.00%,4232,126552,29.19%,0,2,Cao Ying,C,clothing
17395,Beauty skin care,39.9,1.00%,3165,126283,8.09%,0,2,Cao Ying,C,beauty
17396,Beauty skin care,149,10.00%,843,125598,8.19%,0,2,Cao Ying,C,beauty
17397,Jewelry Accessories,999,5.00%,125,124875,3.59%,0,3,Cao Ying,C,jewelry and watches
17398,Jewelry Accessories,3666,5.00%,34,124644,1.31%,0,2,Cao Ying,C,jewelry and watches
17399,Jewelry Accessories,69,20.00%,1802,124338,26.12%,0,2,Cao Ying,C,jewelry and watches
17400,Daily provisions,39.9,1.00%,3113,124232,23.23%,0,2,Cao Ying,C,household
17401,Jewelry Accessories,67.97,1.00%,1816,123457,19.19%,0,2,Cao Ying,C,jewelry and watches
17402,Beauty skin care,729,1.00%,168,122466,1.84%,0,1,Cao Ying,C,beauty
17403,Beauty skin care,168,1.00%,725,121830,25.52%,0,2,Cao Ying,C,beauty
17404,Beauty skin care,3750,1.00%,32,120000,0.37%,0,1,Cao Ying,C,beauty
17405,Jewelry Accessories,628,1.00%,187,117436,5.11%,0,1,Cao Ying,C,jewelry and watches
17406,Jewelry Accessories,99,1.00%,1178,116587,4.34%,0,2,Cao Ying,C,jewelry and watches
17407,Food and beverage,79.98,10.00%,1451,116055,11.42%,0,1,Cao Ying,C,food
17408,Beauty skin care,199,1.00%,583,116017,10.06%,0,1,Cao Ying,C,beauty
17409,Beauty skin care,23,1.00%,5041,115941,12.17%,0,1,Cao Ying,C,beauty
17410,Beauty skin care,529,1.00%,219,115851,5.92%,0,1,Cao Ying,C,beauty
17411,Beauty skin care,59.89,1.00%,1934,115842,13.24%,0,1,Cao Ying,C,beauty
17412,Jewelry Accessories,257.97,5.00%,447,115313,8.95%,0,1,Cao Ying,C,jewelry and watches
17413,Medical care,176.96,1.00%,651,115203,17.09%,0,1,Cao Ying,C,beauty
17414,Jewelry Accessories,287.98,1.00%,400,115194,19.68%,0,1,Cao Ying,C,jewelry and watches
17415,Daily provisions,39.9,10.00%,2885,115126,24.01%,0,1,Cao Ying,C,household
17416,Jewelry Accessories,1998,5.00%,58,114885,1.49%,0,1,Cao Ying,C,jewelry and watches
17417,Fresh fruits and vegetables,148,1.00%,776,114838,13.90%,0,1,Cao Ying,C,food
17418,Jewelry Accessories,998,5.00%,115,114769,3.24%,0,2,Cao Ying,C,jewelry and watches
17419,Food and beverage,10.9,1.00%,10430,113687,64.76%,0,2,Cao Ying,C,food
17420,Jewelry Accessories,588,5.00%,191,112308,6.39%,0,1,Cao Ying,C,jewelry and watches
17421,Jewelry Accessories,287.93,5.00%,389,112016,3.28%,0,3,Cao Ying,C,jewelry and watches
17422,Beauty skin care,699,1.00%,160,111597,9.67%,0,1,Cao Ying,C,beauty
17423,Beauty skin care,168,1.00%,664,111546,11.85%,0,2,Cao Ying,C,beauty
17424,Daily provisions,9.9,5.00%,11233,111206,50.45%,0,3,Cao Ying,C,household
17425,Maternal and child supplies,99,2.00%,1123,111120,23.59%,0,2,Cao Ying,C,household
17426,Beauty skin care,79,5.00%,1389,109719,6.13%,0,2,Cao Ying,C,beauty
17427,Jewelry Accessories,888,5.00%,124,109672,5.00%,0,2,Cao Ying,C,jewelry and watches
17428,Food and beverage,129.85,10.00%,842,109335,9.49%,0,1,Cao Ying,C,food
17429,Beauty skin care,265,1.00%,410,108586,4.46%,0,1,Cao Ying,C,beauty
17430,Food and beverage,99.9,1.00%,1079,107851,11.36%,0,2,Cao Ying,C,food
17431,Beauty skin care,319,1.00%,336,107184,4.68%,0,1,Cao Ying,C,beauty
17432,Beauty skin care,159,1.00%,672,106848,4.82%,0,1,Cao Ying,C,beauty
17433,Beauty skin care,279,1.00%,380,105942,5.23%,0,1,Cao Ying,C,beauty
17434,Jewelry Accessories,719,1.00%,147,105693,2.53%,0,1,Cao Ying,C,jewelry and watches
17435,Beauty skin care,64.98,5.00%,1625,105598,39.44%,0,1,Cao Ying,C,beauty
17436,Food and beverage,69.78,1.00%,1509,105302,1.85%,0,2,Cao Ying,C,food
17437,Others,3510,0.00%,30,105300,0.00%,0,1,Cao Ying,C,leisure and others
17438,Food and beverage,47.85,10.00%,2198,105194,22.73%,0,1,Cao Ying,C,food
17439,Daily provisions,78,1.00%,1344,104773,17.18%,0,2,Cao Ying,C,household
17440,Jewelry Accessories,1680,5.00%,62,104157,5.18%,0,1,Cao Ying,C,jewelry and watches
17441,Beauty skin care,63.94,1.00%,1623,103781,27.27%,0,1,Cao Ying,C,beauty
17442,Jewelry Accessories,299,5.00%,347,103738,18.69%,0,1,Cao Ying,C,jewelry and watches
